Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
63.8,263.0,2.0,2.43,55.60878216,98.0,1205.0,39.8,2.0,98.0,5.81,98.0,0.1,571.51883,2443659.0,2.4,2.5,0.599,10.1,Developing
47.7,49.0,571.0,9.61,17.137754,80.94046121593291,42007.0,17.8,928.0,4.0,2.43,25.0,5.3,459.4572117,12866671.0,13.8,13.8,0.0,7.7,Developing
77.1,99.0,3.0,9.55,0.0,92.0,62.0,25.7,4.0,99.0,4.61,97.0,0.1,7483.158469138474,12753375.120052494,1.6,1.1,0.6275510645976182,11.992792792792793,Developing
54.1,336.0,3.0,6.28,44.54768305,80.94046121593291,38.0,19.8,4.0,48.0,2.4,38.0,4.4,685.34897,724817.0,1.0,1.0,0.553,8.5,Developing
76.5,71.0,0.0,1.7,2211.215778,99.0,0.0,61.5,0.0,99.0,4.37,99.0,0.1,23649.36661,12753375.120052494,6.1,6.0,0.812,14.5,Developing
73.9,146.0,5.0,1.69,72.4280894,32.0,65.0,15.6,5.0,98.0,3.95,99.0,0.1,989.4547732,1983.0,15.4,15.5,0.697,12.7,Developing
44.8,666.0,5.0,1.8,67.91361818,6.0,31.0,26.9,7.0,89.0,6.96,9.0,34.6,781.5145936,1933728.0,9.7,9.7,0.439,10.7,Developing
79.0,169.0,0.0,4.17,24.99717134,83.0,0.0,68.2,0.0,82.0,4.71,83.0,0.1,197.29417,177662.0,0.2,0.2,0.659,12.3,Developing
72.8,163.0,9.0,3.99,84.17527008,36.0,0.0,43.6,11.0,83.0,3.38,87.0,0.3,1451.29776,12628596.0,1.6,1.5,0.668,12.4,Developing
66.3,25.0,1.0,5.8,22.31624272,96.0,7.0,46.9,2.0,96.0,4.7,96.0,0.1,265.353659,271265.0,2.2,2.3,0.693,14.3,Developing
57.3,397.0,51.0,7.3,45.96380839,73.0,1459.0,4.1,73.0,71.0,8.7,73.0,21.3,337.2253,44896856.0,16.3,19.1,0.635,13.0,Developing
61.1,28.0,17.0,6.18,6.995556386,80.94046121593291,0.0,39.6,23.0,61.0,5.7,6.0,3.3,55.47626,949457.0,4.3,4.3,0.455,8.3,Developing
67.1,186.0,27.0,1.47,24.99438738,62.0,25.0,35.9,32.0,99.0,5.44,99.0,0.2,383.3494997,2527185.0,3.3,3.3,0.6,11.0,Developing
65.1,237.0,1.0,7.84,1.776181042,91.0,0.0,38.4,1.0,91.0,5.73,91.0,1.9,145.58861,751652.0,5.8,5.6,0.613,11.2,Developing
82.1,6.0,0.0,10.15,14714.82588,80.94046121593291,958.0,55.0,0.0,96.0,11.0,95.0,0.1,69672.471,7743831.0,0.5,0.4,0.916,15.3,Developed
72.2,151.0,14.0,4.27,356.9393805,92.0,0.0,48.1,18.0,81.0,4.56,86.0,0.4,2448.143899,27273194.0,1.3,1.3,0.685,12.8,Developing
63.8,224.0,7.0,2.9,88.2436347,80.94046121593291,113.0,37.5,9.0,98.0,3.94,97.0,0.1,643.17518,4516131.0,3.6,3.6,0.0,0.0,Developing
51.0,53.0,109.0,10.16,4.426792406,44.0,29429.0,13.9,173.0,57.0,7.54,59.0,9.4,237.9995917,2662482.0,6.7,6.7,0.418,11.5,Developing
71.5,179.0,0.0,4.14,369.6317105,88.0,0.0,26.4,0.0,88.0,4.24,88.0,0.1,3957.51296,124621.0,7.9,7.9,0.683,12.5,Developing
79.5,87.0,0.0,10.32,3187.496219,80.94046121593291,2.0,57.0,0.0,96.0,9.7,96.0,0.1,23437.4722,248583.0,1.6,1.6,0.872,16.9,Developed
48.9,38.0,31.0,4.602860787172012,0.0,80.94046121593291,0.0,38.321246556473824,50.0,82.55018842069202,5.9381895280235995,82.32408359027065,2.7,7483.158469138474,67656.0,4.839703856749312,4.870316804407714,0.0,0.0,Developing
72.5,162.0,0.0,7.0,0.0,99.0,0.0,49.3,0.0,99.0,4.71,99.0,0.1,7483.158469138474,12753375.120052494,3.5,3.5,0.711,13.3,Developing
62.9,255.0,56.0,0.01,170.9626624,92.0,354.0,21.3,79.0,93.0,5.72,92.0,2.9,1335.6458,462425.0,7.8,7.7,0.546,11.1,Developing
67.9,228.0,1.0,0.28,244.0391949,91.0,21.0,2.3,1.0,92.0,5.17,91.0,0.5,2178.921383,727641.0,16.6,17.3,0.0,11.4,Developing
82.0,63.0,1.0,10.3,10986.26527,92.0,190.0,64.4,1.0,92.0,9.2,92.0,0.1,62245.129,223424.0,0.6,0.6,0.927,19.8,Developed
73.3,144.0,0.0,8.25,780.4459281,97.0,0.0,46.5,0.0,98.0,6.15,97.0,0.1,7955.615985,12753375.120052494,3.8,3.8,0.746,15.8,Developing
72.1,186.0,0.0,11.15,562.3601848,99.0,0.0,28.1,0.0,99.0,4.21,99.0,0.1,8331.261997,83723.0,6.1,6.6,0.712,12.1,Developing
64.6,239.0,13.0,0.01,9.774676411,98.0,75.0,19.5,18.0,98.0,7.68,98.0,0.7,678.796973,1788853.0,6.1,6.1,0.475,10.5,Developing
71.3,178.0,0.0,5.73,1168.324095,84.0,0.0,56.3,0.0,84.0,6.9,84.0,0.9,9272.413453,53777.0,3.5,3.4,0.708,12.7,Developing
78.2,62.0,0.0,0.01,2051.748615,99.0,0.0,26.2,0.0,99.0,13.73,99.0,0.1,7716.2415,41.0,13.6,13.7,0.693,12.7,Developing
49.4,394.0,46.0,0.42,5.962923532,80.94046121593291,441.0,16.1,80.0,38.0,3.35,28.0,4.9,81.683884,177578.0,1.0,1.0,0.306,5.7,Developing
58.4,288.0,28.0,0.01,4.344930862,62.0,6.0,21.7,42.0,63.0,5.39,62.0,1.9,52.3485646,11281469.0,7.8,7.8,0.396,8.5,Developing
74.9,13.0,3.0,1.29,594.6453102,98.0,16.0,59.3,3.0,98.0,7.26,98.0,0.1,4199.47253,1114558.0,6.4,6.3,0.72,14.7,Developing
78.0,16.0,1.0,4.15,1185.412346,88.0,0.0,51.4,1.0,89.0,7.82,89.0,0.1,5245.187372,438794.0,2.0,1.9,0.727,12.6,Developing
62.1,234.0,11.0,5.0,0.0,5.0,1678.0,16.1,15.0,46.0,4.14,5.0,0.2,7483.158469138474,12753375.120052494,9.7,9.8,0.509,9.0,Developing
78.8,82.0,0.0,5.49,6356.827282,80.94046121593291,4.0,54.0,0.0,91.0,8.65,91.0,0.1,38549.58934,4513751.0,0.8,0.7,0.917,17.5,Developed
81.1,68.0,0.0,11.82,90.58501176,95.0,0.0,56.6,0.0,95.0,11.14,95.0,0.1,554.71532,8479375.0,1.8,2.0,0.887,15.7,Developed
67.3,219.0,63.0,4.08,121.3625467,77.0,9.0,2.6,82.0,88.0,3.95,88.0,0.1,1391.772325,8789419.0,1.0,9.7,0.646,11.5,Developing
76.6,11.0,1.0,11.89,167.3280168,58.0,45.0,5.1,1.0,96.0,9.14,96.0,0.1,1152.39681,1289898.0,0.8,0.6,0.777,15.5,Developed
72.2,165.0,5.0,3.02,188.2499208,93.0,0.0,42.0,7.0,94.0,7.89,94.0,1.2,1217.657961,724153.0,2.6,2.5,0.571,10.4,Developing
69.7,24.0,14.0,2.38,352.0244894,89.0,0.0,44.5,17.0,9.0,7.7,89.0,0.4,2256.56724,133978.0,1.4,1.4,0.57,9.8,Developing
73.3,165.0,1.0,3.67,192.3226305,98.0,0.0,45.4,1.0,97.0,4.8,98.0,2.3,3719.97351,2728777.0,1.9,1.8,0.689,11.1,Developing
88.0,65.0,0.0,6.79,8506.101443,80.94046121593291,0.0,56.5,0.0,99.0,9.59,99.0,0.1,46917.27216,29274.0,1.0,0.9,0.873,18.3,Developed
54.0,496.0,54.0,8.5,732.1255305,83.0,81.0,44.3,82.0,79.0,7.57,82.0,28.1,5631.73485,4823384.48,1.6,12.8,0.609,12.9,Developing
71.6,169.0,6.0,3.09,154.8636161,94.0,0.0,4.4,7.0,95.0,7.28,95.0,1.5,1132.8721,6863157.0,2.7,2.6,0.561,10.1,Developing
46.0,66.0,39.0,1.04,5.670640102,93.0,184.0,15.9,62.0,94.0,8.2,93.0,22.4,28.3673842,1339711.0,7.4,7.2,0.371,9.7,Developing
77.1,12.0,2.0,11.63,23.43533487,96.0,84.0,6.4,2.0,95.0,6.4,99.0,0.1,1378.54911,384196.0,2.0,2.1,0.838,15.4,Developed
45.3,686.0,25.0,1.72,0.0,76.0,529.0,25.9,39.0,76.0,6.16,75.0,42.1,548.587312,12366165.0,1.6,1.7,0.427,9.8,Developing
55.0,357.0,15.0,1.14,36.62174288,80.94046121593291,38.0,18.9,22.0,8.0,5.17,82.0,5.0,372.1721837,5683268.0,8.4,8.3,0.435,10.1,Developing
59.8,289.0,177.0,1.13,38.55783268,52.0,3511.0,14.9,270.0,63.0,4.28,54.0,2.4,325.3825543,83184892.0,11.2,1.9,0.378,7.6,Developing
74.2,167.0,0.0,16.99,225.0723618,94.0,0.0,56.7,0.0,95.0,6.6,95.0,0.1,1894.5485,13379.0,2.0,2.1,0.835,16.1,Developing
81.8,59.0,0.0,5.97,0.0,80.94046121593291,14.0,61.2,0.0,95.0,5.9381895280235995,95.0,0.1,7455.24654,518867.0,0.8,0.7,0.948,17.7,Developed
73.4,157.0,6.0,5.93,97.52211538,8.0,0.0,56.8,7.0,82.0,4.12,83.0,0.3,627.55544,1281296.0,3.3,3.2,0.709,13.2,Developing
81.5,65.0,0.0,10.24,10598.08187,80.94046121593291,0.0,53.7,0.0,94.0,1.39,94.0,0.1,57348.92788,7483934.0,0.6,0.4,0.904,15.2,Developed
75.2,12.0,0.0,4.14,39.86518043,80.94046121593291,18.0,49.4,0.0,87.0,7.94,87.0,0.1,2214.732246,3779247.0,3.0,3.0,0.0,12.1,Developing
52.8,332.0,231.0,1.83,0.0,80.94046121593291,21956.0,16.1,331.0,47.0,3.2,41.0,2.2,7483.158469138474,12753375.120052494,11.9,11.7,0.6275510645976182,11.992792792792793,Developing
72.6,192.0,0.0,12.15,0.0,80.94046121593291,0.0,54.4,0.0,91.0,5.21,99.0,0.1,7483.158469138474,12753375.120052494,2.7,2.6,0.0,12.0,Developing
78.2,68.0,0.0,4.602860787172012,0.0,99.0,18.0,69.3,0.0,99.0,5.9381895280235995,99.0,0.1,66346.52267,12753375.120052494,5.2,4.9,0.855,13.4,Developing
67.7,253.0,6.0,4.31,8.897421459,7.0,16970.0,55.1,7.0,99.0,5.66,99.0,0.8,78.738243,48683865.0,2.9,3.0,0.673,13.2,Developing
69.3,176.0,0.0,1.24,171.1373611,66.0,101.0,42.6,0.0,67.0,3.52,7.0,0.1,1353.934819,193956.0,1.7,1.6,0.0,10.2,Developing
78.0,88.0,4.0,10.91,0.0,80.94046121593291,73.0,58.2,4.0,91.0,7.31,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793,Developed
64.9,186.0,2.0,0.04,28.12560496,80.94046121593291,90.0,13.9,3.0,62.0,0.65,63.0,0.1,441.53226,148621.0,11.9,11.9,0.511,11.0,Developing
68.0,314.0,7.0,3.47,0.0,75.0,1.0,23.9,11.0,76.0,2.27,78.0,4.0,7483.158469138474,12753375.120052494,8.3,7.9,0.545,10.3,Developing
72.6,141.0,1.0,2.86,53.19373012,69.0,69.0,47.4,1.0,97.0,5.94,94.0,0.1,694.435119,35655.0,2.1,2.1,0.644,11.1,Developing
73.8,145.0,4.0,1.96,120.2471713,98.0,0.0,17.2,5.0,98.0,4.6,98.0,0.1,1448.7611,1952.0,15.4,15.5,0.718,13.1,Developing
77.0,16.0,0.0,13.25,0.0,99.0,2.0,62.6,0.0,99.0,6.82,99.0,0.1,7483.158469138474,12753375.120052494,1.9,2.0,0.6275510645976182,11.992792792792793,Developed
47.1,587.0,38.0,1.18,6.847033785,99.0,1.0,16.2,61.0,99.0,8.99,99.0,21.1,297.6971211,13429262.0,7.3,7.1,0.377,9.6,Developing
51.8,367.0,46.0,0.62,57.8242709,4.0,120.0,17.9,79.0,51.0,3.0,4.0,3.6,973.472574,1275135.0,9.0,8.9,0.381,7.3,Developing
64.5,217.0,58.0,0.26,0.5305728,85.0,1088.0,17.6,78.0,84.0,1.68,86.0,0.6,41.451,49171586.0,13.2,13.5,0.484,8.1,Developing
76.0,229.0,0.0,12.7,116.504961,95.0,1.0,58.7,0.0,94.0,6.2,94.0,0.1,924.642548,326999.0,3.0,3.0,0.807,16.4,Developed
58.7,276.0,42.0,1.05,42.56331585,80.94046121593291,9357.0,14.3,65.0,6.0,5.17,6.0,0.7,278.555732,1626932.0,8.6,8.5,0.456,8.2,Developing
75.4,121.0,1.0,5.11,160.8400141,91.0,0.0,57.0,1.0,91.0,6.52,91.0,0.1,3622.52284,3325637.0,1.7,1.6,0.747,15.0,Developing
79.4,85.0,0.0,11.98,15345.4907,95.0,8.0,57.5,0.0,99.0,7.75,99.0,0.1,89739.7117,472637.0,0.9,0.9,0.88,13.5,Developed
67.8,221.0,0.0,1.93,20.7119129,98.0,17.0,51.2,0.0,92.0,3.28,91.0,0.1,238.891729,814218.0,4.3,4.0,0.683,13.2,Developing
79.6,94.0,0.0,10.26,678.88112,80.94046121593291,5.0,59.4,0.0,97.0,8.35,99.0,0.1,5341.31487,5313399.0,0.9,0.8,0.876,17.1,Developing
66.6,177.0,16.0,2.53,0.0,80.94046121593291,0.0,25.7,21.0,98.0,5.9381895280235995,62.0,0.1,7483.158469138474,12753375.120052494,5.9,6.0,0.6275510645976182,11.992792792792793,Developing
74.5,145.0,3.0,8.02,516.0554391,98.0,34.0,54.0,3.0,98.0,6.32,99.0,0.1,5196.932921,3823364.0,2.5,2.6,0.79,15.0,Developed
87.0,77.0,0.0,11.77,702.359357,98.0,39.0,63.0,1.0,99.0,1.57,99.0,0.1,4651.38647,11182817.0,1.0,0.9,0.889,16.3,Developed
48.3,426.0,34.0,7.13,18.41791804,80.94046121593291,2095.0,13.2,57.0,9.0,4.22,9.0,8.5,216.172747,82573.0,7.6,7.7,0.318,6.6,Developing
68.6,177.0,63.0,0.14,0.0,99.0,2150.0,51.2,78.0,99.0,5.75,99.0,0.1,7483.158469138474,12753375.120052494,3.5,3.4,0.612,11.1,Developing
78.0,98.0,1.0,4.13,787.2808163,96.0,0.0,57.7,1.0,99.0,1.19,96.0,0.1,5676.14143,12753375.120052494,3.4,3.2,0.784,17.6,Developing
51.0,361.0,75.0,8.06,239.8913921,72.0,1449.0,21.0,115.0,73.0,3.38,71.0,2.5,4299.12889,24218565.0,8.9,8.8,0.495,9.4,Developing
73.5,144.0,14.0,4.66,780.5946749,93.0,0.0,52.0,17.0,93.0,6.25,93.0,0.1,4674.21961,44374572.0,2.3,2.1,0.675,11.9,Developing
51.1,527.0,4.0,2.71,154.8705998,93.0,2488.0,29.7,6.0,92.0,1.87,93.0,13.4,1173.26212,24551.0,7.2,7.0,0.464,10.9,Developing
49.3,543.0,5.0,3.1,29.86616464,80.94046121593291,660.0,24.9,7.0,82.0,6.92,83.0,29.8,474.8197876,1868699.0,11.5,11.6,0.445,9.6,Developing
82.1,63.0,1.0,9.62,4873.8188,97.0,3802.0,64.1,2.0,97.0,9.48,97.0,0.1,31834.21816,46742697.0,0.6,0.5,0.867,16.9,Developed
52.1,437.0,76.0,1.66,32.73674134,84.0,766.0,15.1,118.0,83.0,4.54,84.0,15.7,395.8493511,332149.0,8.9,8.9,0.451,8.5,Developing
81.4,64.0,0.0,1.7,3404.13099,97.0,18.0,31.2,0.0,97.0,3.91,97.0,0.1,39721.4818,12753375.120052494,2.1,2.1,0.88,14.2,Developed
71.6,176.0,0.0,4.602860787172012,0.0,89.0,0.0,58.3,0.0,89.0,5.9381895280235995,89.0,0.4,8818.982566,55328.0,3.5,3.5,0.723,12.7,Developing
75.9,114.0,0.0,13.19,0.0,99.0,0.0,61.3,0.0,96.0,6.93,97.0,0.1,7483.158469138474,12753375.120052494,2.1,2.1,0.6275510645976182,11.992792792792793,Developed
77.5,117.0,2.0,4.602860787172012,0.0,96.0,0.0,61.7,2.0,92.0,5.9381895280235995,98.0,0.1,12565.9876,37986412.0,1.9,2.0,0.852,16.4,Developed
46.4,64.0,39.0,2.33,65.78997404,80.94046121593291,881.0,17.6,62.0,85.0,8.18,83.0,18.2,429.1583434,11421984.0,7.3,7.2,0.443,10.2,Developing
74.3,15.0,4.0,3.11,311.7553193,97.0,0.0,49.3,4.0,97.0,9.15,97.0,0.4,2136.77395,8657785.0,2.2,2.1,0.614,11.6,Developing
67.2,262.0,1.0,12.23,145.4233629,99.0,14.0,55.3,1.0,99.0,6.47,99.0,0.1,1479.383142,9865548.0,2.5,2.7,0.687,13.6,Developing
74.6,153.0,0.0,4.602860787172012,0.0,94.0,0.0,61.2,0.0,95.0,5.9381895280235995,95.0,0.1,13666.58336,1977527.0,2.2,2.1,0.828,16.0,Developed
73.7,17.0,4.0,1.34,321.7694175,92.0,22.0,5.6,4.0,95.0,5.36,95.0,0.1,2761.969249,9939678.0,6.4,6.3,0.667,13.5,Developing
79.7,77.0,0.0,11.41,7620.823456,80.94046121593291,164.0,58.2,0.0,94.0,9.53,94.0,0.1,51983.78892,4535375.0,0.3,0.2,0.909,17.9,Developed
72.3,127.0,4.0,0.54,228.7838108,97.0,76.0,56.3,4.0,97.0,9.15,97.0,0.1,1889.213962,5396774.0,3.9,3.9,0.717,13.2,Developing
77.5,111.0,28.0,8.48,0.0,92.0,37.0,63.1,33.0,92.0,15.14,96.0,0.1,7483.158469138474,12753375.120052494,0.7,0.6,0.6275510645976182,11.992792792792793,Developed
72.1,185.0,0.0,7.41,843.1186662,99.0,0.0,28.7,0.0,99.0,4.64,99.0,0.1,8524.961236,82781.0,6.1,6.5,0.713,12.1,Developing
76.2,118.0,6.0,4.602860787172012,0.0,78.0,0.0,54.2,7.0,84.0,5.9381895280235995,78.0,0.1,625.62224,16144368.0,1.2,1.1,0.739,14.0,Developing
72.4,188.0,0.0,12.9,1423.802386,94.0,2.0,6.0,0.0,95.0,7.9,95.0,0.1,11984.86857,397282.0,2.8,2.8,0.824,16.8,Developed
74.7,11.0,1.0,1.72,2598.842827,92.0,53.0,56.0,1.0,94.0,2.72,94.0,0.1,31311.35936,12753375.120052494,5.3,5.0,0.803,12.1,Developing
63.7,273.0,7.0,0.01,0.0,62.0,260.0,25.6,10.0,61.0,3.98,85.0,3.3,7483.158469138474,12753375.120052494,7.9,7.5,0.557,10.2,Developing
71.4,128.0,21.0,0.56,157.6431445,95.0,2248.0,5.8,25.0,95.0,5.48,95.0,0.1,2494.353552,31225881.0,6.4,6.3,0.581,10.0,Developing
63.9,224.0,64.0,0.28,2.793843188,62.0,314.0,16.4,87.0,86.0,1.83,73.0,0.5,247.24276,48482614.0,13.2,13.6,0.465,7.9,Developing
52.4,336.0,52.0,0.01,0.0,80.94046121593291,115.0,22.0,83.0,49.0,5.9381895280235995,45.0,0.8,7483.158469138474,12753375.120052494,7.0,6.8,0.6275510645976182,11.992792792792793,Developing
76.9,12.0,0.0,11.69,508.7496912,80.94046121593291,14.0,52.2,0.0,97.0,8.7,97.0,0.1,3743.55917,5339616.0,1.3,1.0,0.86,16.5,Developed
80.0,64.0,0.0,7.14,2655.573684,86.0,1.0,66.6,0.0,72.0,8.15,72.0,0.1,21928.767,49379.0,0.7,0.7,0.813,14.6,Developed
60.0,339.0,73.0,0.01,92.88697859,78.0,2027.0,17.2,109.0,82.0,7.58,78.0,4.6,647.74741,3636796.0,5.8,5.8,0.477,10.0,Developing
79.0,172.0,4.0,6.78,273.5758769,80.94046121593291,0.0,39.1,5.0,86.0,8.1,86.0,0.1,1545.626423,5327.0,2.5,2.4,0.625,11.6,Developing
79.8,75.0,2.0,9.69,3.1222302,95.0,0.0,55.7,3.0,96.0,8.11,93.0,0.1,24.819,569741.0,0.5,0.5,0.828,14.9,Developed
62.0,228.0,7.0,0.02,4.113190741,80.94046121593291,883.0,22.3,12.0,91.0,5.31,89.0,1.2,46.9542322,2873228.0,1.5,1.3,0.446,6.5,Developing
68.5,183.0,129.0,0.08,254.4688257,83.0,15489.0,24.7,154.0,84.0,2.9,83.0,0.3,3687.953996,248883232.0,1.5,1.4,0.669,12.6,Developing
54.9,355.0,15.0,1.01,3.989928468,80.94046121593291,61.0,18.4,22.0,71.0,5.6,71.0,5.1,349.9937253,5534598.0,8.6,8.5,0.432,10.0,Developing
77.8,89.0,4.0,10.59,0.0,80.94046121593291,104.0,57.5,5.0,91.0,6.94,91.0,0.1,7483.158469138474,12753375.120052494,0.7,0.5,0.6275510645976182,11.992792792792793,Developed
66.4,192.0,19.0,0.26,12.80528533,89.0,32.0,23.8,27.0,85.0,4.66,89.0,0.3,152.443873,14546111.0,9.7,9.5,0.483,9.1,Developing
61.4,254.0,65.0,2.01,86.13166944,78.0,327.0,38.321246556473824,97.0,84.0,4.72,84.0,0.3,1115.6952,32282526.0,4.839703856749312,4.870316804407714,0.44,6.4,Developing
74.5,133.0,9.0,4.83,759.5380695,91.0,0.0,52.9,12.0,91.0,4.93,91.0,0.2,5771.565878,29759989.0,1.1,1.1,0.721,13.4,Developing
71.9,194.0,0.0,16.35,91.70962117,97.0,10.0,6.5,1.0,98.0,5.1,98.0,0.1,694.243915,9464495.0,2.0,2.1,0.793,15.6,Developing
73.1,16.0,6.0,5.91,843.7876995,8.0,2.0,54.7,7.0,84.0,4.22,84.0,0.7,5759.643,12795.0,3.3,3.2,0.703,13.0,Developing
65.0,254.0,1.0,0.73,145.5965445,95.0,11.0,16.7,1.0,95.0,5.28,95.0,0.3,1247.61392,656639.0,17.8,18.6,0.0,9.2,Developing
65.1,226.0,12.0,2.66,0.0,84.0,0.0,45.4,16.0,84.0,5.22,84.0,0.2,7483.158469138474,12753375.120052494,1.4,1.2,0.62,14.6,Developing
52.0,299.0,59.0,0.54,6.660451777,79.0,232.0,17.0,106.0,67.0,6.25,63.0,2.2,391.791281,125128.0,1.3,1.2,0.318,5.2,Developing
59.7,285.0,13.0,0.01,4.877350139,87.0,577.0,23.7,20.0,85.0,5.25,87.0,1.0,62.1318489,7228915.0,6.6,6.4,0.475,12.0,Developing
78.4,81.0,1.0,9.68,3455.197053,80.94046121593291,3.0,53.4,1.0,97.0,8.34,97.0,0.1,28817.32321,16148929.0,1.1,1.0,0.882,16.9,Developed
68.1,217.0,56.0,5.02,212.7418488,88.0,1536.0,23.7,71.0,88.0,4.46,88.0,0.1,2581.818554,96866642.0,1.0,9.7,0.666,11.6,Developing
78.9,99.0,1.0,4.22,1859.095621,89.0,0.0,53.4,1.0,89.0,9.1,9.0,0.1,6911.136136,442958.0,1.9,1.8,0.74,12.9,Developing
83.0,53.0,0.0,0.01,207.3041936,96.0,10.0,59.8,0.0,99.0,7.37,99.0,0.1,2734.88382,115239.0,0.9,1.0,0.85,14.0,Developed
73.0,142.0,6.0,0.01,0.0,93.0,3.0,32.4,8.0,99.0,5.9381895280235995,93.0,0.1,7483.158469138474,12753375.120052494,4.9,4.9,0.6275510645976182,11.992792792792793,Developing
73.1,147.0,15.0,4.53,62.43710774,93.0,0.0,51.3,17.0,94.0,6.11,93.0,0.1,379.78776,43835722.0,2.3,2.1,0.669,11.5,Developing
51.7,566.0,2.0,6.37,629.8425643,92.0,5.0,32.7,3.0,96.0,5.62,96.0,20.6,5351.253732,1855852.0,1.0,9.9,0.593,11.9,Developing
75.0,153.0,0.0,1.18,345.339056,61.0,0.0,47.4,0.0,66.0,3.66,67.0,0.1,2697.961375,22534.0,1.5,1.5,0.582,10.7,Developing
73.6,134.0,3.0,0.42,365.9113978,95.0,564.0,31.6,4.0,95.0,3.65,95.0,0.1,6222.982955,26143566.0,8.8,8.6,0.732,12.7,Developing
85.0,72.0,0.0,10.82,842.2768087,80.94046121593291,574.0,52.3,0.0,95.0,1.93,93.0,0.1,4796.56497,73391.0,0.6,0.5,0.889,15.0,Developed
76.0,119.0,8.0,8.28,1001.796332,94.0,0.0,61.6,10.0,99.0,4.99,94.0,0.1,12976.63642,42539925.0,1.0,0.9,0.823,17.3,Developing
75.1,124.0,0.0,10.13,0.0,99.0,0.0,55.9,0.0,99.0,8.51,99.0,0.1,7483.158469138474,12753375.120052494,1.3,1.3,0.822,15.0,Developed
68.6,164.0,9.0,3.16,0.0,92.0,8.0,29.2,12.0,98.0,5.9381895280235995,92.0,0.1,7483.158469138474,12753375.120052494,5.4,5.4,0.6275510645976182,11.992792792792793,Developing
73.9,157.0,2.0,3.58,366.4841804,98.0,0.0,52.4,3.0,99.0,8.43,98.0,0.1,1847.19849,5945747.0,1.8,1.7,0.63,11.5,Developing
76.2,117.0,1.0,6.58,1712.225506,95.0,0.0,58.9,1.0,95.0,11.17,95.0,0.1,5877.87678,333143.0,1.6,1.6,0.756,15.2,Developing
64.9,321.0,19.0,11.5,46.51559476,96.0,2444.0,55.0,21.0,98.0,5.19,97.0,0.3,412.372294,1446754.0,2.5,2.8,0.741,13.6,Developing
52.5,397.0,15.0,4.602860787172012,0.0,47.0,150.0,22.7,21.0,47.0,5.9381895280235995,47.0,4.4,348.381417,45461.0,8.2,8.2,0.347,7.1,Developing
53.1,336.0,51.0,0.01,0.0,80.94046121593291,9983.0,22.9,82.0,47.0,5.9381895280235995,42.0,0.8,7483.158469138474,12753375.120052494,6.8,6.7,0.6275510645976182,11.992792792792793,Developing
73.0,13.0,9.0,0.05,832.3688708,95.0,1208.0,58.5,11.0,95.0,4.2,95.0,0.1,9567.458285,12753375.120052494,7.2,7.3,0.747,12.2,Developing
65.8,173.0,2.0,0.05,11.75766897,80.94046121593291,0.0,14.2,3.0,7.0,0.37,7.0,0.1,524.8959363,164973.0,11.8,11.8,0.541,11.3,Developing
66.1,195.0,15.0,2.13,48.35423978,92.0,4779.0,15.9,17.0,95.0,6.36,94.0,0.6,738.2326684,14928.0,11.1,11.4,0.52,10.5,Developing
69.4,242.0,14.0,11.04,184.764931,97.0,629.0,58.1,17.0,97.0,6.61,97.0,0.3,14212.687,14296868.0,2.3,2.4,0.785,14.0,Developing
77.4,18.0,1.0,4.39,60.34145124,99.0,0.0,52.1,1.0,98.0,6.31,72.0,0.1,3192.669378,12753375.120052494,3.5,3.3,0.694,12.9,Developing
61.0,25.0,3.0,0.44,46.3913277,80.94046121593291,94.0,12.9,4.0,55.0,2.48,55.0,0.1,471.4565823,96852.0,12.1,12.1,0.485,9.8,Developing
74.5,92.0,0.0,2.15,167.7270642,97.0,6.0,54.5,0.0,97.0,3.51,97.0,0.1,13636.34668,12753375.120052494,6.2,6.0,0.786,13.2,Developing
71.1,171.0,0.0,6.94,1578.872339,92.0,0.0,46.0,0.0,94.0,5.93,92.0,0.3,19325.24283,1354493.0,5.8,6.0,0.778,12.7,Developing
45.3,48.0,97.0,1.85,15.88149254,80.94046121593291,2219.0,15.4,160.0,3.0,2.79,28.0,2.0,555.2969419,1644924.0,1.9,1.9,0.382,4.6,Developing
62.9,286.0,6.0,0.62,20.97991915,96.0,48.0,16.5,8.0,96.0,3.6,96.0,0.7,582.775532,447469.0,8.8,8.7,0.405,5.0,Developing
71.7,115.0,490.0,3.06,17.46057369,6.0,71093.0,2.5,608.0,86.0,4.6,85.0,0.1,959.372181,1262645.0,5.9,5.1,0.583,9.5,Developing
65.6,2.0,20.0,0.28,10.20659464,91.0,46.0,22.7,29.0,83.0,4.31,91.0,0.4,136.4518,1373513.0,1.0,9.9,0.463,8.3,Developing
73.9,138.0,11.0,4.85,58.4989742,93.0,1.0,5.8,14.0,93.0,4.73,93.0,0.3,428.87811,2864198.0,1.2,1.2,0.7,13.2,Developing
76.0,74.0,0.0,1.95,332.9347646,98.0,3.0,59.3,0.0,97.0,3.79,98.0,0.1,19356.67236,12753375.120052494,6.0,5.9,0.814,14.4,Developing
