Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
68.5,211.0,0.0,2.06,52.1241634,136.0,55.9,0.0,98.0,3.84,98.0,0.1,4.1,3.8,0.695,14.0,0
54.7,483.0,3.0,4.8,368.2848258,4.0,27.2,4.0,81.0,6.47,81.0,24.0,13.7,13.7,0.559,11.7,0
52.2,449.0,97.0,3.94,0.0,23.0,18.1,149.0,91.0,4.66,9.0,10.0,7.7,7.6,0.6275510645976182,11.992792792792793,0
72.7,132.0,1.0,3.36,70.54185252,216.0,47.5,2.0,74.0,8.49,75.0,0.1,2.9,3.0,0.684,11.8,0
63.7,26.0,3.0,0.36,7.127144699,203.0,13.5,3.0,55.0,1.5,55.0,0.1,12.0,11.9,0.492,10.6,0
69.0,279.0,1.0,0.49,177.2671607,48.0,31.7,2.0,89.0,8.37,89.0,3.2,5.7,5.6,0.436,5.3,0
68.8,222.0,1.0,4.602860787172012,0.0,20359.0,52.7,1.0,99.0,5.9381895280235995,99.0,0.1,2.2,2.3,0.733,14.8,0
72.3,134.0,1.0,3.74,7.132564768,6847.0,48.1,1.0,66.0,8.53,78.0,0.1,2.8,3.0,0.694,12.0,0
76.4,11.0,1.0,0.4,166.1913728,0.0,53.5,1.0,99.0,3.55,99.0,0.1,7.1,6.9,0.796,13.7,0
75.7,136.0,2.0,10.7,1299.159757,115.0,57.8,3.0,96.0,7.12,99.0,0.1,2.1,2.3,0.818,15.1,1
76.0,174.0,0.0,3.3,208.1688437,0.0,67.4,0.0,85.0,5.1,86.0,0.1,0.2,0.2,0.653,12.1,0
66.2,162.0,359.0,0.01,62.29361092,1370.0,24.7,442.0,72.0,2.61,72.0,0.1,19.4,19.8,0.542,7.8,0
71.3,171.0,6.0,2.74,15.36175284,0.0,39.6,8.0,99.0,6.88,96.0,1.6,2.7,2.7,0.557,9.9,0
47.4,382.0,92.0,5.04,98.19145117,258.0,17.7,148.0,39.0,4.1,38.0,2.6,1.0,9.9,0.426,6.8,0
73.9,117.0,0.0,8.01,1311.440423,0.0,46.9,0.0,91.0,5.38,92.0,0.1,4.0,4.0,0.761,14.6,0
72.7,134.0,1.0,3.03,7.341493148,4.0,48.1,1.0,96.0,5.56,94.0,0.1,2.0,2.1,0.657,10.8,0
75.3,126.0,42.0,4.93,998.3498049,6.0,56.4,49.0,98.0,6.4,98.0,0.1,1.8,1.7,0.719,12.2,0
77.1,14.0,0.0,11.49,1851.713262,2.0,61.9,0.0,96.0,7.8,96.0,0.1,1.5,1.5,0.815,14.6,1
79.3,74.0,1.0,2.53,22.27332618,19.0,58.7,1.0,93.0,7.61,92.0,0.1,1.1,1.1,0.85,15.1,0
74.2,149.0,3.0,7.74,466.7383106,133.0,53.6,3.0,98.0,5.86,98.0,0.1,2.5,2.7,0.784,14.7,1
69.1,147.0,144.0,0.01,42.48865034,2660.0,14.0,186.0,96.0,2.85,96.0,0.1,19.3,19.9,0.52,8.6,0
50.0,42.0,13.0,4.21,9.758449266,142.0,21.1,18.0,49.0,3.44,35.0,3.2,8.7,8.7,0.373,10.3,0
85.0,69.0,0.0,11.49,6616.695125,107.0,6.5,0.0,95.0,8.32,95.0,0.1,0.3,0.2,0.895,18.5,1
73.1,19.0,0.0,10.85,0.0,0.0,56.0,0.0,93.0,5.26,94.0,0.1,2.6,2.6,0.781,12.1,0
82.0,77.0,0.0,11.3,8053.557638,49.0,54.7,0.0,83.0,11.19,83.0,0.1,1.7,1.9,0.87,15.3,1
77.0,12.0,0.0,11.56,530.4832336,11.0,52.8,0.0,97.0,9.1,97.0,0.1,1.3,1.0,0.862,16.2,1
78.6,88.0,0.0,12.68,0.0,222.0,65.6,0.0,99.0,7.41,97.0,0.1,1.8,1.9,0.6275510645976182,11.992792792792793,1
74.0,138.0,12.0,7.76,123.0128671,0.0,54.6,13.0,85.0,9.38,83.0,0.1,1.2,1.1,0.771,15.6,0
82.0,63.0,0.0,4.602860787172012,0.0,0.0,61.3,0.0,99.0,5.9381895280235995,99.0,0.1,1.0,0.9,0.896,13.9,1
81.8,7.0,3.0,7.87,5250.249188,33812.0,22.9,5.0,89.0,7.85,96.0,0.1,1.7,1.4,0.86,14.7,1
68.4,165.0,11.0,3.13,0.0,0.0,27.2,14.0,99.0,5.9381895280235995,72.0,0.1,5.7,5.7,0.6275510645976182,11.992792792792793,0
71.3,145.0,21.0,0.25,154.4559436,0.0,44.4,25.0,86.0,3.49,86.0,0.1,6.5,6.4,0.636,10.7,0
52.6,378.0,24.0,5.72,11.22655347,2.0,13.8,38.0,76.0,7.1,83.0,4.8,8.4,8.4,0.279,5.2,0
53.7,484.0,4.0,4.602860787172012,0.0,0.0,32.6,6.0,9.0,5.9381895280235995,93.0,9.3,5.5,5.3,0.495,10.7,0
72.9,161.0,0.0,3.24,582.5143743,13.0,29.1,0.0,96.0,4.24,97.0,0.1,7.5,7.4,0.72,13.5,0
69.7,28.0,7.0,5.71,289.7418649,0.0,48.2,8.0,86.0,4.26,87.0,2.0,3.5,3.4,0.668,12.6,0
75.0,161.0,0.0,9.19,0.0,0.0,61.3,0.0,97.0,7.44,99.0,0.2,2.5,2.5,0.788,12.6,0
82.2,6.0,1.0,2.62,4348.33531,6.0,64.6,1.0,95.0,7.81,95.0,0.1,1.2,1.1,0.895,16.0,0
48.0,4.0,42.0,0.3,26.87439074,24908.0,14.1,75.0,26.0,6.9,26.0,4.8,11.3,11.2,0.3,4.9,0
71.8,157.0,0.0,1.35,330.1007394,4.0,66.2,0.0,91.0,5.66,89.0,0.1,0.1,0.1,0.674,13.2,0
74.7,93.0,22.0,0.03,0.0,73.0,54.8,25.0,99.0,7.12,99.0,0.1,7.9,8.1,0.745,13.1,0
82.0,69.0,3.0,7.99,6799.664423,0.0,24.4,4.0,95.0,8.18,98.0,0.1,1.7,1.5,0.87,14.9,1
69.22493169398908,164.79644808743168,0.0,0.01,0.0,0.0,38.321246556473824,0.0,99.0,4.3,99.0,0.1,4.839703856749312,4.870316804407714,0.6275510645976182,11.992792792792793,0
50.0,284.0,58.0,0.1,13.35783844,21319.0,13.6,128.0,41.0,6.1,34.0,1.5,12.8,12.9,0.253,2.8,0
55.0,388.0,542.0,9.55,104.4746444,2613.0,2.4,863.0,54.0,4.47,42.0,5.2,12.3,12.3,0.477,9.1,0
72.8,135.0,9.0,1.25,91.70356833,538.0,45.3,11.0,86.0,4.94,84.0,0.1,6.6,6.5,0.596,10.2,0
73.3,163.0,0.0,2.95,0.108055973,12.0,3.7,0.0,99.0,5.29,99.0,0.2,7.2,7.2,0.74,14.0,0
74.3,13.0,3.0,0.51,9.23002632,1569.0,36.3,4.0,96.0,3.89,96.0,0.1,8.0,7.8,0.774,13.0,0
57.0,37.0,46.0,0.47,4.982900401,165.0,16.7,80.0,32.0,3.31,24.0,4.4,9.6,9.5,0.343,6.3,0
74.4,123.0,1.0,3.79,279.4290812,10.0,53.3,1.0,96.0,4.55,95.0,0.1,2.1,2.1,0.736,12.7,0
76.5,127.0,1.0,6.74,956.8229765,0.0,52.7,2.0,86.0,6.75,86.0,0.1,2.0,2.0,0.75,12.8,0
75.0,93.0,1.0,1.53,151.1526829,9.0,64.4,1.0,75.0,6.99,81.0,0.1,4.8,4.8,0.763,13.3,0
54.1,48.0,9.0,2.58,0.0,3524.0,21.2,13.0,67.0,2.56,67.0,6.3,9.0,8.6,0.497,9.2,0
81.0,69.0,0.0,10.55,9495.540576,39.0,52.8,0.0,95.0,1.96,93.0,0.1,0.6,0.4,0.895,15.1,1
62.3,291.0,66.0,4.602860787172012,0.0,478.0,18.5,93.0,82.0,5.9381895280235995,78.0,3.1,5.6,5.6,0.488,10.0,0
73.8,137.0,30.0,2.03,0.0,6755.0,1.0,39.0,92.0,4.7,75.0,0.2,15.6,16.3,0.584,10.7,0
71.8,129.0,2.0,3.28,47.81704183,50.0,46.0,2.0,81.0,6.94,8.0,0.1,3.1,3.1,0.0,11.4,0
78.2,68.0,0.0,4.602860787172012,0.0,18.0,69.3,0.0,99.0,5.9381895280235995,99.0,0.1,5.2,4.9,0.855,13.4,0
66.1,195.0,15.0,2.13,48.35423978,4779.0,15.9,17.0,95.0,6.36,94.0,0.6,11.1,11.4,0.52,10.5,0
47.7,381.0,90.0,5.84,25.08688824,765.0,18.2,143.0,36.0,4.54,34.0,2.5,9.8,9.7,0.439,7.2,0
76.7,122.0,30.0,4.602860787172012,0.0,0.0,63.5,35.0,87.0,5.9381895280235995,87.0,0.1,1.5,1.5,0.758,13.3,0
63.3,248.0,32.0,1.03,76.60442169,1.0,18.0,45.0,7.0,4.86,7.0,0.5,7.6,7.5,0.503,10.2,0
75.4,11.0,0.0,3.84,151.1399301,28.0,48.8,0.0,86.0,7.1,8.0,0.1,3.1,3.1,0.0,11.9,0
57.5,279.0,43.0,4.55,90.46018236,2511.0,16.6,74.0,9.0,7.17,91.0,1.0,9.0,8.6,0.365,6.3,0
82.0,61.0,0.0,1.84,4540.543752,50.0,31.8,0.0,96.0,3.96,96.0,0.1,2.1,2.1,0.889,14.5,1
78.9,96.0,0.0,10.94,392.9588536,0.0,55.8,0.0,97.0,8.47,97.0,0.1,1.7,1.7,0.869,16.9,1
74.2,148.0,1.0,3.64,25.62349238,0.0,48.1,1.0,94.0,4.87,92.0,0.9,1.9,1.7,0.714,12.5,0
73.0,225.0,13.0,10.12,1340.553699,4711.0,59.9,15.0,97.0,7.7,97.0,0.1,2.3,2.3,0.803,14.9,0
72.0,197.0,2.0,2.37,549.2783081,0.0,53.4,2.0,9.0,6.81,89.0,0.3,1.7,1.6,0.666,13.0,0
74.0,86.0,1.0,0.01,2009.575605,13.0,68.4,1.0,98.0,2.76,98.0,0.1,3.3,3.2,0.79,13.5,0
51.5,491.0,36.0,1.16,7.915071248,21.0,17.3,56.0,93.0,1.18,93.0,14.9,6.9,6.8,0.415,9.9,0
67.0,19.0,13.0,2.12,60.18591771,722.0,17.0,15.0,87.0,5.64,88.0,0.3,11.0,11.2,0.533,10.7,0
52.0,415.0,59.0,3.24,0.0,137.0,26.2,82.0,83.0,6.14,82.0,2.9,5.9,5.9,0.6275510645976182,11.992792792792793,0
62.5,282.0,1.0,0.29,151.9755193,27.0,14.9,1.0,89.0,7.75,86.0,0.1,18.6,19.4,0.0,8.0,0
86.0,69.0,1.0,9.84,588.568371,70.0,6.9,1.0,92.0,8.57,92.0,0.1,0.7,0.6,0.908,20.7,1
75.6,122.0,0.0,10.24,0.0,0.0,56.5,0.0,99.0,7.96,99.0,0.1,1.2,1.3,0.829,15.0,1
71.8,178.0,0.0,12.03,0.0,0.0,37.3,0.0,99.0,6.1,99.0,0.3,4.5,4.5,0.684,12.6,0
72.1,163.0,3.0,6.38,20.68037294,0.0,42.8,4.0,96.0,6.7,96.0,0.2,2.3,2.2,0.646,12.3,0
67.0,185.0,0.0,2.23,0.0,0.0,61.5,0.0,85.0,7.88,85.0,0.1,0.3,0.3,0.0,0.0,0
74.0,179.0,0.0,6.5,1389.772683,0.0,42.0,0.0,91.0,5.29,9.0,0.4,5.9,6.3,0.772,12.5,0
44.6,613.0,43.0,1.08,4.375316094,167.0,15.2,70.0,85.0,6.35,84.0,24.2,7.6,7.5,0.362,10.3,0
72.6,192.0,0.0,12.15,0.0,0.0,54.4,0.0,91.0,5.21,99.0,0.1,2.7,2.6,0.0,12.0,0
82.0,77.0,3.0,10.88,0.0,443.0,63.6,4.0,94.0,9.51,94.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793,1
54.4,36.0,5.0,3.22,21.53374936,0.0,2.7,8.0,74.0,5.87,71.0,5.6,8.9,8.8,0.388,8.3,0
59.1,342.0,7.0,0.64,10.26097341,24.0,13.6,10.0,98.0,3.14,98.0,1.8,9.6,9.6,0.0,5.0,0
73.2,96.0,0.0,0.01,959.925862,6.0,64.0,1.0,94.0,2.51,98.0,0.1,3.2,3.1,0.786,14.1,0
71.2,188.0,7.0,6.13,340.0239945,113.0,44.1,9.0,71.0,5.59,72.0,2.5,3.8,3.6,0.656,12.3,0
77.1,12.0,0.0,13.23,0.0,5.0,63.1,0.0,99.0,7.85,99.0,0.1,1.9,2.0,0.6275510645976182,11.992792792792793,1
56.7,336.0,14.0,1.24,77.09551224,425.0,2.9,22.0,78.0,6.64,78.0,4.3,7.5,7.4,0.442,10.6,0
52.8,4.0,58.0,5.03,73.03276195,605.0,23.3,93.0,79.0,4.75,8.0,7.4,6.9,7.0,0.456,8.3,0
65.7,165.0,369.0,0.04,59.65900139,8046.0,23.2,456.0,72.0,2.76,72.0,0.1,19.8,2.2,0.529,7.6,0
69.6,162.0,10.0,0.01,7.829008596,0.0,39.9,11.0,94.0,6.88,97.0,0.2,3.6,3.7,0.622,11.3,0
67.5,183.0,25.0,0.22,6.19357029,189.0,15.9,32.0,93.0,6.41,89.0,0.2,16.9,17.4,0.502,10.5,0
66.6,192.0,14.0,2.2,56.88416481,1156.0,16.4,16.0,88.0,5.95,89.0,0.5,11.0,11.3,0.519,10.6,0
57.6,377.0,27.0,0.01,59.48744893,3.0,19.2,40.0,87.0,11.38,91.0,5.1,6.5,6.3,0.466,10.7,0
76.2,88.0,0.0,0.5,1559.287158,46.0,62.4,0.0,91.0,2.18,8.0,0.1,4.8,4.5,0.808,13.0,0
66.8,215.0,0.0,1.18,16.83170578,0.0,4.4,0.0,84.0,6.0,84.0,0.1,1.3,1.3,0.453,8.0,0
51.0,348.0,48.0,3.71,19.83929597,6074.0,12.2,92.0,45.0,5.6,45.0,4.0,11.4,11.1,0.0,3.4,0
68.3,214.0,0.0,4.55,4.23257668,0.0,5.4,0.0,84.0,6.88,85.0,0.9,3.5,3.5,0.0,11.1,0
58.1,278.0,14.0,5.16,0.0,332.0,12.3,20.0,57.0,3.41,51.0,0.1,1.5,1.5,0.459,8.0,0
54.9,459.0,54.0,7.04,346.5316007,1043.0,41.6,79.0,7.0,8.9,7.0,26.6,14.5,17.1,0.62,12.9,0
73.3,161.0,6.0,6.12,49.09241952,0.0,51.5,8.0,86.0,4.2,82.0,1.4,3.4,3.3,0.692,12.8,0
66.8,221.0,68.0,4.54,69.0204245,7360.0,18.3,89.0,76.0,3.0,79.0,0.1,1.0,9.7,0.622,11.4,0
66.7,174.0,10.0,0.3,35.71613793,0.0,35.9,12.0,93.0,5.93,93.0,0.2,3.7,3.8,0.601,11.1,0
55.3,473.0,50.0,8.19,780.0336423,39.0,45.7,75.0,77.0,7.75,79.0,23.5,8.9,1.7,0.616,12.9,0
63.9,224.0,64.0,0.28,2.793843188,314.0,16.4,87.0,86.0,1.83,73.0,0.5,13.2,13.6,0.465,7.9,0
63.6,218.0,10.0,5.95,0.0,153.0,18.0,13.0,76.0,2.75,74.0,0.3,9.3,9.5,0.535,9.6,0
65.7,222.0,12.0,2.86,0.0,0.0,46.0,16.0,84.0,5.67,85.0,0.2,1.3,1.2,0.622,14.4,0
82.0,69.0,0.0,6.9,5067.411418,3.0,54.4,0.0,99.0,9.31,99.0,0.1,1.3,1.3,0.882,15.9,1
76.7,78.0,1.0,1.82,377.2009132,0.0,6.5,1.0,98.0,3.49,98.0,0.1,5.2,5.0,0.829,13.3,0
66.6,225.0,4.0,2.13,0.0,16.0,35.6,5.0,99.0,4.68,99.0,0.1,3.6,3.6,0.586,11.4,0
87.0,66.0,0.0,1.55,2639.376955,23.0,3.5,0.0,95.0,3.66,95.0,0.1,2.1,2.0,0.839,13.9,1
82.1,63.0,1.0,9.62,4873.8188,3802.0,64.1,2.0,97.0,9.48,97.0,0.1,0.6,0.5,0.867,16.9,1
69.4,242.0,14.0,11.04,184.764931,629.0,58.1,17.0,97.0,6.61,97.0,0.3,2.3,2.4,0.785,14.0,0
74.9,143.0,2.0,9.19,648.0743453,11.0,55.0,3.0,99.0,6.19,99.0,0.1,2.4,2.5,0.8,15.5,1
68.8,182.0,0.0,0.01,24.73328608,0.0,48.9,0.0,99.0,5.42,94.0,0.1,1.1,1.2,0.509,9.5,0
67.2,161.0,2.0,0.5,2.726570602,763.0,15.8,3.0,66.0,0.76,67.0,0.1,11.3,11.4,0.607,12.5,0
72.0,153.0,0.0,1.79,45.85105771,0.0,67.8,0.0,91.0,5.9,9.0,0.1,0.1,0.1,0.683,13.7,0
78.3,95.0,0.0,11.28,507.306164,44.0,59.4,1.0,96.0,9.3,95.0,0.1,0.8,0.8,0.878,18.6,1
73.0,14.0,6.0,1.02,176.0107106,0.0,45.9,7.0,81.0,5.1,79.0,0.1,2.8,2.9,0.708,11.6,0
75.0,117.0,0.0,6.45,489.6818699,0.0,58.5,0.0,91.0,6.7,92.0,0.1,2.0,2.1,0.785,14.6,0
66.3,164.0,207.0,0.01,0.397228764,3484.0,11.2,280.0,83.0,2.59,83.0,0.1,2.5,21.1,0.476,7.7,0
52.8,35.0,5.0,2.47,24.65761755,298.0,18.5,8.0,61.0,5.84,57.0,4.1,9.8,9.7,0.0,7.1,0
86.0,72.0,0.0,9.47,8342.405764,597.0,65.3,0.0,95.0,11.24,95.0,0.1,0.3,0.3,0.901,19.7,1
56.0,343.0,206.0,0.99,18.03753133,357.0,13.8,323.0,56.0,4.2,44.0,3.7,11.5,11.2,0.325,5.8,0
55.0,32.0,5.0,2.98,31.06932595,1.0,21.3,7.0,76.0,6.1,74.0,5.7,8.7,8.6,0.394,8.8,0
67.4,224.0,0.0,4.29,268.1837972,0.0,47.6,0.0,7.0,9.65,71.0,0.4,3.6,3.6,0.0,11.1,0
54.7,351.0,15.0,1.0,1.995182912,363.0,17.5,22.0,58.0,4.7,59.0,5.3,9.0,8.9,0.428,9.7,0
79.0,175.0,1.0,10.68,0.0,11.0,51.5,1.0,92.0,11.87,92.0,0.1,2.7,2.9,0.6275510645976182,11.992792792792793,0
69.9,228.0,0.0,6.68,332.2751709,1.0,55.7,0.0,97.0,6.17,97.0,0.1,2.8,2.8,0.728,14.2,1
76.1,114.0,0.0,9.89,0.0,0.0,57.8,0.0,98.0,8.0,98.0,0.1,1.2,1.3,0.838,15.0,1
77.7,98.0,0.0,11.27,6948.839868,0.0,54.4,0.0,95.0,9.67,95.0,0.1,1.2,1.0,0.893,16.5,1
76.1,85.0,157.0,4.602860787172012,0.0,42361.0,32.9,183.0,99.0,5.9381895280235995,99.0,0.1,3.6,2.9,0.734,13.5,0
74.7,142.0,0.0,9.99,0.0,0.0,45.2,0.0,98.0,8.35,98.0,0.1,4.3,4.3,0.735,13.0,0
71.8,139.0,28.0,0.01,0.0,3.0,47.6,33.0,98.0,5.89,99.0,0.1,7.4,7.7,0.686,11.8,0
79.9,77.0,0.0,9.51,3682.88717,1.0,62.4,0.0,99.0,9.76,99.0,0.1,0.8,0.7,0.853,15.9,0
79.9,89.0,0.0,9.72,591.6691405,5.0,6.2,0.0,99.0,9.5,99.0,0.1,0.9,0.8,0.874,16.8,0
53.8,4.0,70.0,1.18,39.75216936,60.0,2.1,101.0,74.0,5.43,74.0,11.3,3.7,3.6,0.382,9.2,0
66.6,258.0,8.0,7.6,708.3285785,20.0,47.9,9.0,99.0,3.65,99.0,0.1,2.4,2.5,0.758,14.6,0
76.2,82.0,1.0,1.69,308.0660742,87.0,55.8,1.0,94.0,3.93,94.0,0.1,5.1,4.9,0.826,13.3,0
63.8,224.0,7.0,2.9,88.2436347,113.0,37.5,9.0,98.0,3.94,97.0,0.1,3.6,3.6,0.0,0.0,0
45.9,6.0,3.0,5.65,2.819124474,350.0,27.1,4.0,87.0,5.71,85.0,50.6,8.2,8.4,0.493,9.1,0
63.0,328.0,29.0,2.41,20.62306285,35.0,22.3,42.0,74.0,4.99,79.0,4.8,6.4,6.2,0.565,12.5,0
69.7,171.0,55.0,0.21,0.0,1684.0,54.8,65.0,98.0,4.95,98.0,0.1,3.1,3.1,0.644,11.7,0
52.8,47.0,58.0,0.01,0.0,50.0,27.4,80.0,76.0,5.72,76.0,2.0,5.6,5.6,0.6275510645976182,11.992792792792793,0
73.8,122.0,8.0,0.8,0.0,19.0,5.4,9.0,83.0,3.4,79.0,0.1,6.4,6.2,0.651,11.6,0
74.8,118.0,1.0,4.602860787172012,0.0,33.0,54.9,1.0,96.0,5.9381895280235995,94.0,0.1,2.1,2.2,0.741,12.7,0
82.3,58.0,2.0,7.35,483.1916844,0.0,62.6,2.0,96.0,9.22,96.0,0.1,0.5,0.6,0.876,16.5,1
52.8,296.0,58.0,0.49,57.11644801,172.0,17.5,103.0,7.0,6.28,69.0,2.0,1.1,1.0,0.333,5.5,0
88.0,72.0,0.0,11.5,17028.52798,6.0,59.6,0.0,96.0,7.34,99.0,0.1,0.9,0.9,0.894,13.9,1
72.6,171.0,1.0,3.46,24.82762854,0.0,41.6,1.0,95.0,5.81,93.0,2.2,2.0,1.9,0.682,11.4,0
64.5,217.0,58.0,0.26,0.5305728,1088.0,17.6,78.0,84.0,1.68,86.0,0.6,13.2,13.5,0.484,8.1,0
73.8,132.0,1.0,9.3,772.8700353,201.0,55.1,1.0,93.0,1.2,94.0,0.1,2.4,2.4,0.743,13.5,0
74.1,149.0,0.0,12.09,0.0,0.0,42.2,0.0,96.0,7.43,96.0,0.1,4.3,4.4,0.71,12.6,0
60.0,249.0,25.0,4.602860787172012,0.0,55.0,25.7,39.0,78.0,5.9381895280235995,82.0,1.0,6.9,6.8,0.481,10.7,0
74.5,92.0,0.0,2.15,167.7270642,6.0,54.5,0.0,97.0,3.51,97.0,0.1,6.2,6.0,0.786,13.2,0
82.0,65.0,2.0,8.1,102.1902168,418.0,66.4,2.0,91.0,1.45,91.0,0.1,0.5,0.5,0.912,15.9,0
66.2,168.0,2.0,0.06,36.69198927,0.0,14.7,3.0,79.0,0.74,79.0,0.1,11.7,11.7,0.566,11.7,0
77.8,89.0,4.0,10.59,0.0,104.0,57.5,5.0,91.0,6.94,91.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793,1
62.9,2.0,364.0,0.04,30.59320769,2981.0,18.9,459.0,78.0,2.91,77.0,0.1,21.2,21.7,0.487,6.1,0
67.9,218.0,58.0,4.85,198.2563794,6368.0,22.6,74.0,78.0,4.37,79.0,0.1,1.0,9.7,0.662,11.4,0
48.1,43.0,43.0,0.36,3.039691193,7277.0,14.4,76.0,31.0,8.33,25.0,5.0,11.1,11.0,0.303,5.1,0
66.2,215.0,0.0,4.602860787172012,0.0,0.0,46.7,1.0,92.0,5.9381895280235995,95.0,0.3,5.5,5.3,0.638,10.3,0
75.3,112.0,21.0,0.53,544.4507432,25.0,57.2,24.0,95.0,7.12,95.0,0.1,5.9,5.8,0.737,14.4,0
82.3,57.0,0.0,10.01,2198.590865,77.0,55.4,0.0,96.0,11.7,95.0,0.1,0.5,0.4,0.92,15.4,1
58.1,326.0,2.0,1.18,106.0354659,71.0,29.8,2.0,64.0,6.76,64.0,4.0,6.0,5.9,0.388,3.7,0
81.7,57.0,0.0,7.4,10947.02327,30.0,58.1,0.0,98.0,11.8,98.0,0.1,1.4,1.3,0.903,15.8,1
85.0,73.0,0.0,9.24,63.57705167,198.0,64.3,0.0,92.0,11.21,92.0,0.1,0.3,0.3,0.895,19.3,1
58.4,382.0,2.0,0.01,574.3895102,0.0,31.8,3.0,98.0,9.25,98.0,7.3,4.3,4.3,0.541,11.4,0
74.6,147.0,0.0,8.15,1455.608186,0.0,41.4,0.0,98.0,4.41,99.0,0.1,3.5,3.4,0.0,0.0,0
81.0,69.0,1.0,2.23,1895.342792,116.0,6.1,1.0,95.0,7.35,95.0,0.1,1.1,1.1,0.863,15.9,0
77.2,113.0,0.0,10.0,235.3785281,0.0,53.5,0.0,94.0,8.47,94.0,0.1,2.0,2.0,0.85,16.6,1
59.7,252.0,25.0,0.01,90.12206791,786.0,25.2,39.0,74.0,4.59,78.0,1.1,7.1,6.9,0.475,10.7,0
47.4,48.0,574.0,9.58,15.830985,168107.0,17.3,936.0,36.0,3.25,27.0,5.1,14.1,14.1,0.0,8.0,0
59.9,26.0,38.0,4.602860787172012,0.0,99.0,19.4,61.0,91.0,5.9381895280235995,91.0,0.6,8.0,7.5,0.399,7.7,0
72.2,149.0,0.0,3.85,47.73638191,0.0,7.9,0.0,49.0,5.25,53.0,0.1,0.2,0.2,0.682,12.9,0
89.0,78.0,0.0,9.88,271.2545531,0.0,6.9,0.0,98.0,9.5,98.0,0.1,0.7,0.5,0.837,16.8,1
74.8,141.0,0.0,9.73,0.0,0.0,45.9,0.0,99.0,7.85,99.0,0.1,4.3,4.3,0.734,13.1,0
45.6,69.0,3.0,5.78,37.43857664,0.0,27.4,4.0,88.0,5.88,86.0,50.3,7.7,7.9,0.492,9.4,0
73.0,144.0,0.0,0.01,274.5472605,0.0,51.9,0.0,82.55018842069202,7.32,82.32408359027065,0.1,2.6,2.7,0.0,0.0,0
59.8,258.0,236.0,4.602860787172012,0.0,5020.0,21.6,308.0,78.0,5.9381895280235995,81.0,1.1,9.5,9.3,0.6275510645976182,11.992792792792793,0
68.0,242.0,1.0,8.36,0.0,34.0,48.7,1.0,98.0,1.63,97.0,0.1,3.1,3.3,0.6275510645976182,11.992792792792793,0
56.8,33.0,30.0,0.21,19.68510257,89.0,19.8,47.0,59.0,3.21,6.0,2.3,8.6,8.6,0.371,7.9,0
78.7,92.0,0.0,12.42,12372.05188,0.0,56.4,0.0,99.0,8.2,99.0,0.1,1.0,0.9,0.867,13.5,1
64.6,255.0,2.0,8.86,154.8758879,122.0,35.2,3.0,77.0,3.98,79.0,3.7,6.2,6.1,0.678,12.5,0
52.9,279.0,56.0,0.11,20.86118432,63057.0,15.0,118.0,45.0,6.61,43.0,1.6,12.1,12.0,0.27,3.1,0
74.4,16.0,0.0,0.37,11.79686108,42.0,26.1,0.0,99.0,3.5,99.0,0.1,6.8,6.3,0.818,13.4,0
65.1,237.0,1.0,7.84,1.776181042,0.0,38.4,1.0,91.0,5.73,91.0,1.9,5.8,5.6,0.613,11.2,0
81.7,63.0,0.0,10.44,11892.33429,1015.0,54.1,0.0,94.0,1.21,94.0,0.1,0.5,0.4,0.911,15.3,1
81.3,63.0,2.0,8.37,5228.821581,321.0,59.4,2.0,97.0,8.48,97.0,0.1,0.5,0.5,0.862,16.1,1
68.6,151.0,154.0,0.01,46.36536703,2924.0,13.5,201.0,96.0,2.8,94.0,0.1,19.5,2.1,0.513,8.6,0
75.4,16.0,0.0,5.16,8.240355867,166.0,51.5,0.0,95.0,8.37,95.0,0.1,2.8,2.8,0.703,12.9,0
80.0,72.0,2.0,9.25,2883.334911,9385.0,56.4,3.0,96.0,8.23,93.0,0.1,0.5,0.5,0.836,15.2,1
49.6,365.0,78.0,7.8,191.6537407,1190.0,2.4,121.0,81.0,3.39,77.0,2.5,9.1,9.0,0.488,9.0,0
56.7,292.0,238.0,2.13,0.0,57.0,18.6,323.0,78.0,5.61,72.0,1.7,1.6,1.4,0.6275510645976182,11.992792792792793,0
78.9,93.0,1.0,4.2,150.8891479,0.0,52.4,1.0,89.0,8.37,89.0,0.1,1.9,1.9,0.734,12.8,0
61.3,236.0,23.0,0.34,10.43022617,3.0,19.9,38.0,89.0,5.44,89.0,0.7,11.2,11.1,0.422,6.6,0
69.6,192.0,0.0,0.01,460.6487805,0.0,61.1,0.0,99.0,4.26,99.0,0.1,4.0,3.7,0.719,15.0,0
69.7,19.0,0.0,0.01,50.539484,0.0,61.9,0.0,99.0,4.49,99.0,0.1,4.0,3.7,0.727,15.2,0
86.0,65.0,1.0,9.23,96.8585885,15.0,58.6,1.0,97.0,1.29,97.0,0.1,1.0,0.9,0.906,16.9,1
78.0,97.0,2.0,6.32,78.78564878,0.0,56.8,2.0,94.0,6.93,93.0,0.1,0.9,1.0,0.781,14.3,0
