Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status
62.4,281.0,10.0,0.01,25.70881695,12.0,47.2,13.0,8.0,4.78,79.0,0.8,1.3,1.3,0.506,10.0,0
47.8,647.0,2.0,5.37,250.8916484,2672.0,29.9,4.0,97.0,4.64,97.0,38.8,12.3,12.2,0.559,11.7,0
62.5,238.0,46.0,0.08,17.9123368,9397.0,11.4,62.0,74.0,5.43,74.0,0.1,18.5,19.2,0.439,8.9,0
88.0,64.0,1.0,9.33,1035.621437,15.0,59.3,1.0,97.0,1.48,97.0,0.1,1.0,0.9,0.906,17.0,1
79.5,83.0,2.0,12.26,228.3543024,67.0,58.8,2.0,98.0,7.25,98.0,0.1,0.6,0.5,0.828,15.7,1
85.0,74.0,2.0,11.2,869.790735,1607.0,6.4,3.0,94.0,1.93,95.0,0.1,1.1,1.1,0.912,16.8,1
74.2,99.0,1.0,5.31,3.3021542,68.0,5.8,1.0,97.0,5.86,97.0,0.1,1.7,1.8,0.696,11.4,0
69.7,171.0,55.0,0.21,0.0,1684.0,54.8,65.0,98.0,4.95,98.0,0.1,3.1,3.1,0.644,11.7,0
63.3,219.0,1700.0,1.1,17.81205644,40044.0,12.2,2300.0,58.0,4.4,59.0,0.3,27.4,28.4,0.499,8.4,0
73.7,13.0,1.0,2.1,618.3614858,213.0,6.2,1.0,74.0,8.91,75.0,0.1,4.7,4.6,0.0,14.2,0
51.4,394.0,62.0,3.91,4.720593531,14629.0,2.9,100.0,57.0,4.48,62.0,7.7,7.7,7.8,0.433,6.9,0
66.2,162.0,359.0,0.01,62.29361092,1370.0,24.7,442.0,72.0,2.61,72.0,0.1,19.4,19.8,0.542,7.8,0
72.5,146.0,0.0,2.05,568.8692813,0.0,7.8,0.0,88.0,5.82,87.0,0.1,0.1,0.1,0.698,14.5,0
75.9,134.0,0.0,8.18,2156.229842,0.0,45.7,0.0,97.0,5.39,98.0,0.2,3.3,3.3,0.778,13.8,0
45.3,48.0,97.0,1.85,15.88149254,2219.0,15.4,160.0,3.0,2.79,28.0,2.0,1.9,1.9,0.382,4.6,0
72.7,166.0,0.0,2.49,6.6489825,12.0,29.7,0.0,99.0,4.6,99.0,0.1,7.4,7.3,0.728,13.6,0
77.9,12.0,1.0,4.26,708.6157966,0.0,56.2,1.0,99.0,1.79,95.0,0.1,3.4,3.2,0.771,17.1,0
71.9,164.0,0.0,9.06,95.19375921,0.0,41.8,0.0,96.0,5.88,96.0,0.1,3.9,3.9,0.0,15.3,0
86.0,74.0,0.0,7.46,2183.106986,3.0,65.4,0.0,99.0,9.26,99.0,0.1,0.8,0.7,0.86,17.1,0
59.5,271.0,2.0,0.08,29.41897495,0.0,18.0,2.0,98.0,3.39,89.0,0.1,7.7,7.7,0.0,8.8,0
63.0,226.0,8.0,0.01,29.65370899,3611.0,22.9,12.0,75.0,4.53,76.0,1.3,1.3,1.1,0.447,6.6,0
68.8,171.0,65.0,0.14,0.0,2633.0,5.7,82.0,98.0,5.55,98.0,0.1,3.6,3.5,0.606,11.0,0
74.0,122.0,1.0,0.61,70.46762486,18.0,48.9,1.0,99.0,2.98,99.0,0.1,7.1,6.8,0.734,11.5,0
68.9,23.0,0.0,2.31,60.65068446,1.0,58.0,0.0,99.0,4.26,99.0,0.1,4.0,3.7,0.704,14.5,0
73.0,12.0,4.0,0.6,373.2628643,41.0,59.3,4.0,98.0,8.35,98.0,0.1,3.8,3.8,0.736,13.6,0
85.0,73.0,0.0,9.24,63.57705167,198.0,64.3,0.0,92.0,11.21,92.0,0.1,0.3,0.3,0.895,19.3,1
72.7,132.0,1.0,3.36,70.54185252,216.0,47.5,2.0,74.0,8.49,75.0,0.1,2.9,3.0,0.684,11.8,0
66.0,2.0,1300.0,2.5,0.844186331,56188.0,15.4,1700.0,73.0,4.38,74.0,0.2,27.0,27.8,0.563,10.5,0
73.7,145.0,0.0,10.78,0.0,0.0,51.6,0.0,98.0,5.63,99.0,0.1,1.5,1.6,0.763,13.3,1
59.5,272.0,1.0,0.08,19.71741043,0.0,17.6,2.0,7.0,2.86,7.0,0.1,7.8,7.8,0.0,8.5,0
74.2,113.0,0.0,8.47,1641.30981,0.0,48.4,0.0,93.0,5.64,93.0,0.1,3.9,3.9,0.771,15.0,0
73.1,158.0,2.0,10.4,14.96373588,8.0,56.3,3.0,95.0,5.56,95.0,0.1,3.0,3.3,0.795,15.4,1
73.8,129.0,20.0,0.44,320.3239241,0.0,5.8,23.0,95.0,3.82,95.0,0.1,6.0,5.9,0.69,12.3,0
74.4,145.0,11.0,4.41,15.16255482,1.0,56.4,13.0,91.0,6.84,91.0,0.1,2.1,1.9,0.712,13.3,0
71.7,146.0,20.0,0.34,25.0185226,15374.0,47.0,23.0,87.0,3.6,87.0,0.1,6.3,6.1,0.663,11.5,0
56.1,339.0,3.0,9.93,1192.696619,0.0,22.1,4.0,59.0,3.84,44.0,7.2,9.0,9.0,0.589,9.2,0
56.3,3.0,3.0,2.25,0.0,99.0,18.5,6.0,85.0,3.71,87.0,2.3,1.0,1.0,0.384,6.8,0
82.1,61.0,1.0,2.69,4279.895512,50.0,64.2,1.0,96.0,7.89,96.0,0.1,1.2,1.1,0.891,15.9,0
59.3,268.0,39.0,0.01,8.386339501,343.0,18.8,63.0,91.0,4.96,91.0,0.6,8.2,7.7,0.398,7.7,0
57.4,41.0,3.0,5.73,35.80978512,469.0,24.5,4.0,8.0,6.11,79.0,22.8,15.7,15.9,0.559,11.5,0
73.9,97.0,18.0,0.45,179.8598949,92.0,56.5,21.0,99.0,5.94,99.0,0.1,6.4,6.2,0.634,12.1,0
74.6,138.0,2.0,9.59,1230.748231,1159.0,59.2,2.0,88.0,5.6,92.0,0.1,2.7,2.9,0.794,14.7,1
77.5,15.0,0.0,8.59,397.7533689,0.0,55.5,0.0,96.0,7.22,99.0,0.1,0.9,0.9,0.847,17.3,0
69.4,19.0,0.0,5.82,11.85100131,0.0,36.8,0.0,94.0,5.22,94.0,1.0,6.3,6.8,0.736,12.2,0
78.7,83.0,0.0,9.13,2892.257132,21.0,6.3,0.0,84.0,7.89,9.0,0.1,0.3,0.3,0.873,17.5,1
59.2,48.0,43.0,7.38,1089.954838,32.0,48.7,56.0,65.0,8.79,65.0,7.6,6.0,7.3,0.644,12.8,0
56.0,343.0,206.0,0.99,18.03753133,357.0,13.8,323.0,56.0,4.2,44.0,3.7,11.5,11.2,0.325,5.8,0
73.0,152.0,0.0,3.81,150.7434862,0.0,22.1,0.0,91.0,5.19,9.0,0.8,9.4,9.3,0.562,11.0,0
71.8,183.0,4.0,2.05,13.39092189,21.0,19.2,4.0,97.0,3.37,97.0,0.1,15.3,15.4,0.735,13.4,0
67.2,262.0,1.0,12.23,145.4233629,14.0,55.3,1.0,99.0,6.47,99.0,0.1,2.5,2.7,0.687,13.6,0
79.2,96.0,1.0,4.07,24.88720369,0.0,54.4,1.0,8.0,9.69,86.0,0.1,1.9,1.8,0.747,13.1,0
53.5,334.0,3.0,6.01,234.7874207,24.0,19.1,4.0,44.0,2.5,36.0,2.9,1.4,1.3,0.542,8.2,0
71.4,138.0,0.0,0.01,427.9885222,0.0,5.8,0.0,65.0,3.7,64.0,0.1,1.5,1.4,0.592,10.8,0
70.0,229.0,14.0,10.58,1529.497771,2339.0,59.3,16.0,98.0,7.9,97.0,0.2,2.3,2.3,0.799,14.6,0
79.4,85.0,0.0,11.98,15345.4907,8.0,57.5,0.0,99.0,7.75,99.0,0.1,0.9,0.9,0.88,13.5,1
75.6,136.0,1.0,3.79,5.457289334,0.0,52.7,1.0,86.0,5.91,93.0,0.6,1.8,1.7,0.727,12.8,0
73.6,157.0,8.0,3.88,187.3843511,0.0,45.1,10.0,88.0,4.62,88.0,0.3,1.5,1.4,0.675,12.5,0
65.9,183.0,10.0,0.38,2.626234903,3.0,34.1,12.0,76.0,5.7,83.0,0.3,3.8,3.9,0.579,10.7,0
63.3,238.0,14.0,2.2,0.0,0.0,43.3,19.0,71.0,6.31,71.0,0.1,1.5,1.4,0.607,13.7,0
57.0,297.0,3.0,2.47,0.0,119.0,19.7,6.0,87.0,4.22,87.0,2.7,9.6,9.6,0.395,7.3,0
81.0,62.0,0.0,7.05,10631.20379,0.0,56.9,0.0,95.0,9.21,95.0,0.1,0.9,0.9,0.879,17.9,1
78.0,95.0,3.0,12.91,4238.540035,0.0,55.1,4.0,94.0,1.1,9.0,0.1,1.2,1.2,0.855,16.2,1
74.1,126.0,20.0,0.46,43.08717334,217.0,51.8,23.0,92.0,4.2,93.0,0.1,6.0,5.9,0.697,12.6,0
76.2,131.0,0.0,8.56,2422.999774,0.0,47.0,0.0,96.0,5.54,99.0,0.2,3.3,3.3,0.782,13.9,0
66.0,217.0,7.0,2.9,691.1333535,0.0,47.7,8.0,98.0,2.7,98.0,0.1,3.3,3.3,0.683,10.8,0
48.5,414.0,45.0,0.41,62.67225971,1594.0,15.7,80.0,49.0,3.32,4.0,5.1,1.3,1.2,0.303,5.5,0
74.7,122.0,0.0,13.78,93.67706503,19.0,56.3,0.0,95.0,6.35,94.0,0.1,1.9,1.9,0.765,12.9,1
56.7,32.0,11.0,4.05,15.79934152,20.0,22.4,15.0,66.0,1.9,6.0,3.0,8.1,8.1,0.377,10.0,0
63.7,183.0,364.0,0.01,28.98323119,4248.0,18.4,461.0,65.0,2.56,65.0,0.1,21.4,21.8,0.474,5.6,0
55.2,276.0,53.0,0.1,35.80929749,282.0,16.1,106.0,57.0,6.94,57.0,1.4,11.4,11.3,0.293,3.8,0
74.1,155.0,10.0,6.07,748.4451054,3156.0,29.0,11.0,99.0,4.12,99.0,0.2,8.1,8.2,0.72,13.3,0
73.4,139.0,33.0,1.6,0.0,16512.0,9.2,43.0,96.0,4.89,96.0,0.1,15.8,16.4,0.569,10.4,0
75.0,211.0,3.0,2.77,57.74562629,0.0,5.1,3.0,96.0,6.68,96.0,0.2,1.8,1.7,0.651,12.9,0
64.2,263.0,1.0,0.96,2.586698228,3.0,16.1,1.0,9.0,4.41,89.0,0.3,18.0,18.8,0.0,8.8,0
59.2,296.0,59.0,0.3,9.53048032,333.0,18.3,96.0,85.0,1.87,85.0,0.6,13.2,13.4,0.493,8.2,0
78.4,93.0,0.0,10.99,9703.068121,2.0,55.9,0.0,87.0,9.99,87.0,0.1,1.2,0.9,0.904,16.7,1
73.6,157.0,57.0,7.33,564.5233902,0.0,51.1,64.0,99.0,8.65,99.0,0.1,3.0,2.9,0.714,13.8,0
55.7,345.0,15.0,1.37,6.226048785,26.0,19.3,22.0,85.0,5.56,84.0,5.0,8.1,8.0,0.436,10.2,0
71.6,24.0,0.0,12.1,76.36187737,1.0,58.1,0.0,9.0,5.67,94.0,0.1,3.1,3.1,0.792,16.3,1
61.7,29.0,1.0,0.14,8.574029812,756.0,14.4,1.0,88.0,5.91,88.0,0.1,18.9,19.6,0.0,7.6,0
63.4,225.0,0.0,6.54,86.42744056,0.0,22.2,0.0,94.0,11.12,94.0,1.6,7.4,7.4,0.504,9.7,0
73.9,128.0,1.0,7.17,151.762567,56.0,5.5,1.0,9.0,8.99,92.0,0.1,2.6,2.8,0.735,13.1,0
78.0,98.0,1.0,4.13,787.2808163,0.0,57.7,1.0,99.0,1.19,96.0,0.1,3.4,3.2,0.784,17.6,0
72.1,168.0,0.0,3.94,479.9234077,7.0,28.0,0.0,97.0,4.47,97.0,0.1,7.7,7.6,0.704,13.0,0
79.8,85.0,0.0,10.05,671.9376566,33.0,61.6,1.0,98.0,1.39,98.0,0.1,0.9,0.9,0.876,15.8,1
81.3,61.0,0.0,6.21,2094.19096,4.0,59.8,0.0,95.0,9.16,95.0,0.1,0.7,0.7,0.941,17.6,1
79.4,77.0,3.0,9.78,31.50582204,1457.0,55.0,3.0,97.0,7.91,87.0,0.1,0.5,0.5,0.823,14.8,1
74.2,138.0,4.0,1.97,97.76637062,3.0,16.6,5.0,99.0,4.6,99.0,0.1,15.4,15.5,0.712,12.9,0
61.1,251.0,46.0,0.08,0.0,485.0,31.7,63.0,73.0,4.34,73.0,0.1,14.0,14.0,0.444,7.9,0
64.1,222.0,0.0,0.46,11.07543331,0.0,67.9,0.0,9.0,8.12,9.0,0.1,0.2,0.2,0.0,10.0,0
81.7,58.0,0.0,7.4,11477.6671,26.0,57.7,0.0,98.0,11.7,98.0,0.1,1.4,1.3,0.901,16.0,1
63.1,226.0,0.0,5.8,50.80181435,0.0,21.7,0.0,92.0,1.21,92.0,1.4,7.6,7.6,0.501,9.6,0
72.3,165.0,0.0,6.85,0.0,0.0,48.4,0.0,99.0,5.13,99.0,0.2,3.6,3.5,0.709,13.3,0
68.8,164.0,10.0,0.01,71.50892145,16.0,38.2,12.0,96.0,6.39,94.0,0.2,3.6,3.7,0.613,11.1,0
73.0,14.0,6.0,1.02,176.0107106,0.0,45.9,7.0,81.0,5.1,79.0,0.1,2.8,2.9,0.708,11.6,0
69.1,194.0,0.0,4.55,516.7112481,0.0,34.4,1.0,91.0,4.4,91.0,1.2,6.6,7.1,0.715,11.8,0
79.7,91.0,0.0,9.96,579.7384368,2.0,59.8,0.0,99.0,9.2,99.0,0.1,0.9,0.8,0.878,17.0,0
62.2,325.0,2.0,5.76,668.9562854,8.0,35.7,3.0,96.0,5.25,95.0,5.5,7.7,7.4,0.678,12.4,0
73.0,22.0,7.0,6.32,293.0196601,0.0,46.1,8.0,65.0,5.53,79.0,2.3,3.6,3.5,0.665,12.4,0
77.0,174.0,3.0,0.01,0.0,1.0,43.0,4.0,97.0,6.68,97.0,0.1,3.3,3.3,0.647,12.5,0
78.1,98.0,0.0,9.25,3099.357319,0.0,56.6,0.0,95.0,7.81,98.0,0.1,0.9,0.8,0.863,18.0,0
57.9,32.0,3.0,0.01,13.40477417,13.0,24.0,4.0,24.0,3.8,2.0,4.4,8.5,8.4,0.582,9.2,0
64.1,235.0,36.0,0.03,0.0,130.0,36.4,46.0,76.0,5.32,76.0,0.1,13.8,13.7,0.483,8.4,0
73.3,15.0,1.0,3.73,104.5169157,16.0,46.9,1.0,98.0,6.3,98.0,0.1,2.0,2.1,0.67,10.7,0
57.0,37.0,46.0,0.47,4.982900401,165.0,16.7,80.0,32.0,3.31,24.0,4.4,9.6,9.5,0.343,6.3,0
83.0,68.0,1.0,9.62,10873.40554,109.0,57.9,1.0,97.0,9.57,97.0,0.1,1.0,0.9,0.905,16.8,1
61.8,286.0,10.0,0.79,18.99961966,0.0,44.9,14.0,72.0,4.18,67.0,1.1,1.4,1.3,0.485,9.6,0
74.2,148.0,1.0,3.64,25.62349238,0.0,48.1,1.0,94.0,4.87,92.0,0.9,1.9,1.7,0.714,12.5,0
69.2,192.0,0.0,5.12,72.03911741,0.0,35.2,1.0,96.0,5.0,96.0,2.0,6.5,7.0,0.721,11.9,0
68.4,172.0,22.0,0.27,112.1229028,2359.0,16.9,27.0,92.0,6.73,92.0,0.2,16.5,16.9,0.529,12.0,0
69.4,188.0,0.0,6.64,605.6286892,0.0,47.8,0.0,95.0,5.61,95.0,0.5,3.5,3.4,0.7,12.4,0
71.6,135.0,35.0,1.42,459.1113061,5844.0,55.9,43.0,69.0,5.34,68.0,0.1,5.1,5.0,0.668,11.9,0
77.0,196.0,12.0,2.14,443.3248254,0.0,47.2,14.0,94.0,6.64,94.0,0.4,1.3,1.3,0.602,10.5,0
75.8,86.0,171.0,5.78,109.8743903,52628.0,31.9,198.0,99.0,5.55,99.0,0.1,3.7,3.0,0.723,13.1,0
69.7,187.0,0.0,6.37,136.8836683,0.0,39.3,0.0,9.0,4.82,88.0,0.7,6.1,6.5,0.76,12.4,0
56.0,276.0,55.0,0.59,84.63438925,2939.0,2.2,93.0,77.0,6.85,73.0,1.6,9.0,8.8,0.385,7.1,0
75.0,183.0,111.0,7.26,179.4777293,36.0,43.7,127.0,99.0,7.3,98.0,0.1,3.4,3.4,0.677,14.1,0
74.9,87.0,0.0,1.99,106.4303336,8.0,55.0,0.0,98.0,3.89,98.0,0.1,6.2,5.9,0.796,13.5,0
73.9,128.0,1.0,4.09,260.9963826,0.0,51.9,1.0,96.0,3.71,95.0,0.1,2.0,2.1,0.729,12.7,0
66.3,188.0,187.0,0.06,3.43334364,3344.0,15.4,237.0,72.0,1.98,75.0,0.1,11.0,11.2,0.597,10.7,0
66.0,217.0,0.0,7.64,4.141293345,0.0,45.9,1.0,97.0,5.25,98.0,0.3,5.5,5.3,0.636,10.3,0
62.2,212.0,8.0,0.01,79.27658464,234.0,28.1,12.0,73.0,2.87,75.0,1.2,8.5,8.3,0.487,7.7,0
66.4,3.0,17.0,11.79,12.25184084,1147.0,55.7,20.0,98.0,5.3,98.0,0.3,2.4,2.7,0.754,13.8,0
51.4,477.0,3.0,4.87,413.0063027,1.0,28.9,4.0,89.0,8.19,88.0,40.2,6.1,6.3,0.514,10.6,0
81.5,67.0,0.0,9.07,1040.278436,280.0,66.9,0.0,93.0,11.3,93.0,0.1,0.4,0.3,0.91,19.2,1
58.6,281.0,10.0,3.88,40.03344077,1.0,23.4,14.0,79.0,11.83,75.0,2.4,7.7,7.6,0.394,9.8,0
65.4,228.0,7.0,2.93,63.7481117,0.0,46.7,8.0,98.0,2.12,98.0,0.1,3.2,3.3,0.678,10.7,0
58.4,382.0,2.0,0.01,574.3895102,0.0,31.8,3.0,98.0,9.25,98.0,7.3,4.3,4.3,0.541,11.4,0
74.4,156.0,0.0,0.01,1542.635979,36.0,6.7,0.0,92.0,5.88,92.0,0.1,2.2,2.2,0.822,16.0,1
82.0,61.0,1.0,9.35,4255.781693,1204.0,64.8,2.0,97.0,9.39,97.0,0.1,0.6,0.5,0.871,17.2,1
68.9,179.0,119.0,0.09,200.0684443,12943.0,26.5,142.0,8.0,2.85,78.0,0.3,1.4,1.2,0.682,12.9,0
57.1,283.0,25.0,1.12,7.49281752,341.0,21.5,39.0,82.0,4.55,82.0,2.0,8.3,8.2,0.438,8.9,0
79.0,78.0,0.0,13.44,9126.931178,87.0,55.8,0.0,91.0,7.22,91.0,0.1,0.3,0.2,0.896,17.6,1
75.2,91.0,215.0,5.63,91.26749779,9943.0,29.0,251.0,99.0,5.3,99.0,0.1,4.1,3.5,0.7,12.8,0
71.3,189.0,11.0,2.02,484.7187892,0.0,48.6,13.0,94.0,6.33,96.0,0.4,1.2,1.2,0.616,10.6,0
59.3,251.0,25.0,0.01,9.80407467,288.0,24.1,39.0,8.0,4.86,8.0,1.3,7.4,7.3,0.458,10.0,0
69.4,188.0,4.0,3.28,0.0,222.0,41.4,4.0,94.0,6.18,96.0,0.2,3.2,3.3,0.632,12.1,0
73.0,137.0,1.0,4.25,20.21822828,2281.0,48.8,1.0,92.0,5.25,9.0,0.1,2.0,2.1,0.679,10.9,0
73.7,16.0,11.0,5.88,547.2101411,6071.0,26.8,12.0,99.0,4.11,99.0,0.3,8.3,8.5,0.706,13.0,0
51.8,412.0,60.0,4.64,67.63925302,899.0,22.3,95.0,72.0,4.97,73.0,7.7,7.2,7.3,0.452,8.1,0
78.0,23.0,4.0,8.06,5.663849328,0.0,6.7,5.0,45.0,7.1,23.0,0.2,2.3,2.4,0.746,15.2,0
79.7,78.0,2.0,7.7,4687.845565,15.0,6.0,2.0,88.0,9.54,91.0,0.1,0.5,0.4,0.877,15.8,0
54.8,337.0,3.0,7.28,827.5979335,0.0,2.5,4.0,52.0,2.13,4.0,5.3,9.7,9.6,0.569,9.0,0
49.8,396.0,549.0,9.66,10.35779424,704.0,19.9,879.0,46.0,3.66,4.0,5.3,12.6,12.6,0.466,9.0,0
46.2,441.0,29.0,3.91,5.379606465,44.0,2.7,44.0,75.0,1.29,77.0,1.9,8.7,8.7,0.367,8.3,0
75.6,137.0,0.0,0.01,160.9449342,0.0,64.2,0.0,99.0,7.4,99.0,0.1,1.7,1.6,0.834,15.8,1
45.7,512.0,17.0,1.5,41.50111735,1233.0,17.9,26.0,45.0,4.1,51.0,12.0,9.9,9.9,0.315,5.7,0
51.7,566.0,2.0,6.37,629.8425643,5.0,32.7,3.0,96.0,5.62,96.0,20.6,1.0,9.9,0.593,11.9,0
80.0,56.0,0.0,10.55,2159.756205,1.0,58.7,0.0,99.0,7.44,99.0,0.1,0.9,1.0,0.85,13.8,1
64.9,26.0,20.0,0.32,1.431051664,18.0,22.2,31.0,89.0,4.42,92.0,0.4,1.2,1.1,0.455,7.9,0
81.7,65.0,0.0,11.12,16255.16198,0.0,6.9,0.0,99.0,6.94,99.0,0.1,1.0,0.9,0.892,13.9,1
79.4,8.0,2.0,7.6,3665.089703,34.0,58.5,2.0,88.0,9.1,89.0,0.1,0.5,0.4,0.867,15.8,0
59.0,27.0,40.0,4.64,88.97040214,375.0,18.2,66.0,89.0,5.91,88.0,0.7,8.4,7.9,0.392,7.5,0
71.4,132.0,98.0,0.01,10.44640334,289.0,17.7,121.0,97.0,2.82,97.0,0.1,18.1,18.6,0.57,10.0,0
74.4,128.0,1.0,9.65,774.4396617,20.0,57.0,1.0,91.0,1.9,91.0,0.1,2.2,2.3,0.755,13.6,0
55.6,317.0,31.0,0.16,10.3839337,4.0,19.0,49.0,53.0,3.2,57.0,2.6,9.1,9.1,0.356,7.1,0
73.5,144.0,14.0,4.66,780.5946749,0.0,52.0,17.0,93.0,6.25,93.0,0.1,2.3,2.1,0.675,11.9,0
68.3,225.0,0.0,0.23,289.8524057,10.0,21.1,1.0,95.0,4.73,95.0,0.5,16.3,17.0,0.572,11.9,0
74.7,141.0,3.0,2.37,42.7308283,1686.0,22.7,3.0,99.0,3.5,99.0,0.1,15.2,15.0,0.76,14.0,0
67.1,29.0,0.0,1.18,195.5259417,0.0,41.3,0.0,89.0,5.64,9.0,0.1,1.3,1.3,0.459,8.1,0
69.6,158.0,18.0,0.01,8.523486403,1279.0,18.5,22.0,92.0,5.8,92.0,0.1,15.9,16.3,0.551,12.4,0
63.0,189.0,377.0,0.01,1.766663097,3849.0,16.9,483.0,68.0,2.61,65.0,0.1,22.0,22.4,0.45,5.4,0
69.1,185.0,17.0,0.01,19.1624696,0.0,43.0,19.0,99.0,6.32,99.0,0.1,3.0,3.1,0.681,12.0,0
73.4,125.0,0.0,7.38,138.1664627,0.0,43.8,0.0,93.0,5.47,84.0,0.7,4.2,4.2,0.75,14.0,0
75.0,131.0,0.0,10.63,0.0,0.0,55.3,0.0,99.0,9.15,99.0,0.1,1.3,1.4,0.82,14.9,1
73.0,134.0,9.0,1.29,94.75639211,801.0,46.0,11.0,85.0,5.12,83.0,0.1,6.6,6.4,0.599,10.3,0
84.0,75.0,0.0,12.1,7423.228774,52.0,55.2,0.0,86.0,11.17,86.0,0.1,1.7,1.9,0.872,15.4,1
79.7,74.0,0.0,6.17,5809.12199,0.0,54.2,0.0,98.0,9.28,98.0,0.1,1.0,0.9,0.847,16.8,1
81.0,65.0,1.0,2.47,471.5533294,931.0,62.1,1.0,94.0,7.33,94.0,0.1,1.1,1.1,0.877,15.8,0
88.0,73.0,2.0,11.86,4460.390006,362.0,61.1,2.0,98.0,8.23,98.0,0.1,0.6,0.5,0.844,15.9,1
81.1,74.0,4.0,7.97,5926.296654,22497.0,22.2,5.0,98.0,7.53,85.0,0.1,1.6,1.4,0.852,14.5,1
67.7,189.0,149.0,0.07,10.26341108,15369.0,21.3,181.0,83.0,2.81,77.0,0.2,1.7,1.7,0.641,11.7,0
79.9,72.0,2.0,9.3,3519.258515,10982.0,57.0,3.0,97.0,8.17,96.0,0.1,0.5,0.5,0.841,15.4,1
75.1,131.0,1.0,6.65,645.9583816,0.0,55.0,1.0,92.0,7.82,9.0,0.1,1.8,1.7,0.738,14.0,0
74.0,179.0,0.0,6.5,1389.772683,0.0,42.0,0.0,91.0,5.29,9.0,0.4,5.9,6.3,0.772,12.5,0
62.0,261.0,3.0,0.48,5.649123424,0.0,12.6,4.0,38.0,3.89,54.0,0.1,12.1,12.1,0.475,9.8,0
64.2,179.0,365.0,0.03,40.36829999,7641.0,19.5,458.0,77.0,3.4,78.0,0.1,21.0,21.5,0.501,6.5,0
78.3,95.0,0.0,11.28,507.306164,44.0,59.4,1.0,96.0,9.3,95.0,0.1,0.8,0.8,0.878,18.6,1
72.1,163.0,3.0,6.38,20.68037294,0.0,42.8,4.0,96.0,6.7,96.0,0.2,2.3,2.2,0.646,12.3,0
65.3,173.0,231.0,0.01,3.69633051,5098.0,1.4,316.0,83.0,2.33,82.0,0.1,2.9,21.5,0.459,7.3,0
77.7,19.0,1.0,4.1,334.7672107,0.0,51.3,1.0,98.0,6.5,99.0,0.1,3.5,3.3,0.692,12.5,0
68.0,219.0,59.0,4.42,159.5348489,1469.0,22.1,76.0,86.0,4.41,87.0,0.1,1.0,9.7,0.661,11.7,0
78.7,78.0,0.0,13.31,973.681333,95.0,55.1,0.0,9.0,7.27,9.0,0.1,0.3,0.2,0.889,17.5,1
73.5,161.0,1.0,3.59,16.97511622,0.0,46.3,1.0,99.0,4.7,99.0,1.9,1.9,1.7,0.706,12.4,0
43.5,599.0,48.0,1.15,12.79760626,150.0,14.4,80.0,86.0,5.7,9.0,25.1,7.9,7.7,0.387,10.1,0
52.1,522.0,4.0,0.01,162.1278115,0.0,32.0,6.0,9.0,1.62,93.0,9.4,5.8,5.6,0.491,10.8,0
69.1,2.0,0.0,2.25,62.08343533,0.0,58.7,0.0,99.0,4.23,99.0,0.1,4.0,3.7,0.706,14.6,0
54.7,355.0,15.0,1.02,2.995959823,295.0,17.9,22.0,72.0,5.0,72.0,5.2,8.8,8.7,0.428,9.9,0
57.1,263.0,51.0,0.11,5.665405066,801.0,16.9,99.0,71.0,6.98,71.0,1.1,11.0,1.8,0.307,4.2,0
78.6,92.0,0.0,12.61,10111.38928,1.0,55.8,0.0,99.0,7.67,98.0,0.1,1.0,0.9,0.865,13.6,1
79.9,76.0,0.0,9.34,496.2228007,20.0,62.6,0.0,89.0,8.65,89.0,0.1,0.3,0.3,0.888,19.1,1
68.0,274.0,169.0,1.17,53.77354001,1176.0,15.3,256.0,65.0,4.41,58.0,2.0,11.1,1.8,0.393,8.1,0
76.5,122.0,1.0,6.94,1199.319976,0.0,54.2,2.0,95.0,8.5,94.0,0.1,2.0,1.9,0.756,12.8,0
74.7,13.0,11.0,7.63,719.3663797,0.0,56.3,12.0,91.0,6.84,98.0,0.1,1.1,1.0,0.775,16.3,0
74.7,11.0,1.0,1.72,2598.842827,53.0,56.0,1.0,94.0,2.72,94.0,0.1,5.3,5.0,0.803,12.1,0
71.9,199.0,0.0,11.84,253.4022338,3.0,58.1,0.0,94.0,6.63,94.0,0.1,2.3,2.4,0.819,16.3,1
68.0,178.0,23.0,0.24,84.62302524,190.0,16.4,30.0,83.0,6.43,82.0,0.2,16.7,17.2,0.515,11.1,0
56.3,288.0,4.0,2.55,47.12969266,0.0,22.5,7.0,78.0,6.81,8.0,6.0,8.3,8.1,0.401,8.9,0
73.9,139.0,1.0,10.99,851.450672,1.0,63.9,1.0,95.0,7.11,95.0,0.1,1.9,1.9,0.778,14.3,1
59.5,251.0,25.0,0.01,87.4080423,637.0,24.6,39.0,73.0,4.59,77.0,1.2,7.2,7.1,0.466,10.3,0
71.6,125.0,5.0,1.98,263.142699,0.0,48.8,6.0,91.0,5.1,87.0,0.1,2.8,2.9,0.741,11.7,0
57.3,296.0,3.0,2.51,0.0,0.0,2.3,6.0,88.0,4.35,87.0,2.9,9.4,9.3,0.404,7.6,0
76.1,133.0,0.0,8.58,1991.430372,0.0,46.4,0.0,98.0,5.33,99.0,0.2,3.3,3.3,0.781,13.9,0
74.3,15.0,4.0,3.11,311.7553193,0.0,49.3,4.0,97.0,9.15,97.0,0.4,2.2,2.1,0.614,11.6,0
